id,external_id,title,channel,duration_seconds,stratum_format,stratum_duration,sampling_source,v_tiene_transcripcion,v_fuente_transcripcion,v_transcripcion_auto,v_palabras_por_signo,v_tiene_puntuacion,v_cobertura_transcripcion,v_transcripcion_completa,v_tiene_metadatos,v_tiene_descripcion,v_apto_panel,ritmo_ppm,ritmo_cv,p_tramo_silencioso,palabras_por_frase,preguntas_1000w,mattr_200,p_palabras_contenido,hapax_ratio,long_media_palabra,muletillas_1000w,cifras_100w,anios_1000w,porcentajes_1000w,unidades_1000w,atribucion_1000w,conectores_1000w,matizadores_1000w,absolutos_1000w,ratio_matiz_absoluto,marcadores_estructura_1000w,capitulos_10min,tiene_indice,cta_1000w,patrocinio_1000w,anticipacion_1000w,promocional_1000w,enlaces_total,enlaces_externos,enlaces_fuente,tiene_fuentes_externas,desc_caracteres,desc_timestamps,titulo_palabras_clave,cobertura_titulo,foco_promesa,densidad_tema_100w,n_tags,titulo_p_mayusculas,titulo_exclamaciones,titulo_es_pregunta,titulo_superlativos,titulo_numero_lista,titulo_banderas,et_porcion,et_formato,et_caducidad,et_promesa,et_trazabilidad,et_navegabilidad,et_calidad_dato,et_idioma,et_categoria_yt
186,1IBHxPG3JQQ,Qué son las constelaciones familiares | EP. 20 | Gente Con Buena Vibra | JoseLlegaAlto,José Gregorio Colmenarez,3209,informativo,largo,busqueda_semilla,1,youtube_auto,1,,0,0.94,1,1,1,1,141.3,0.133,0.0,,,0.5614,0.435,0.599,4.49,10.19,1.56,0.13,0.0,1.85,0.26,12.31,2.25,6.09,0.417,0.26,0.0,0,0.0,0.0,0.0,0.0,1,1,0,1,1398,0,6,0.833,0.0,1.26,19,0.152,0,0,0,0,0,largo,divulgacion,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Education
172,cJpevDDfJEs,LA HISTORIA DE MÉXICO 🇲🇽,Academia Libre,2100,informativo,largo,busqueda_semilla,1,youtube_manual,0,30.6,1,0.89,1,1,1,1,133.9,0.303,0.057,30.6,0.0,0.5546,0.533,0.67,5.19,2.77,2.5,12.16,0.0,4.69,0.64,2.99,0.43,0.43,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,1,1,1642,0,2,1.0,0.01,1.71,18,1.0,0,0,0,0,1,largo,resumen_evento,perecedero,declarativa,con_fuentes_verificables,bloque_continuo,transcripcion_humana,es,Education
192,cmlkcAlu69o,Aprende a derivar con este video | 50 DERIVADAS parte 2 | Reglas no algebraicas,math2me,6056,informativo,largo,busqueda_semilla,1,youtube_auto,1,,0,0.96,1,1,1,1,144.4,0.153,0.0,,,0.479,0.431,0.471,4.05,24.37,4.97,0.0,0.0,0.0,0.34,12.08,0.69,1.85,0.506,0.34,0.99,1,0.21,0.0,0.21,0.21,1,0,0,0,630,11,7,0.857,0.001,1.17,14,0.183,0,0,0,0,0,muy_largo,conversacion_larga,perenne,imperativa,solo_enlaces_propios,con_indice,transcripcion_automatica,es,Education
185,MZDFTt7s_uE,EL CHABOLISMO EN BILBAO. Cuando la ciudad crecía en la oscuridad. bilbao arquitectura 063,bilbao arquitectura,2023,informativo,largo,busqueda_semilla,1,youtube_auto,1,512.3,0,0.71,1,1,1,1,106.4,0.515,0.206,,,0.6215,0.496,0.741,4.89,3.35,2.65,4.74,0.84,5.86,3.63,3.35,0.84,2.23,0.491,1.12,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,645,0,7,0.667,0.008,1.81,10,0.296,0,0,0,0,0,largo,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
182,wgYfvxdld9g,CUANDO EL ESPÍRITU SANTO ACTUA EN TU VIDA Dr. Ricardo Castañón,ALMA CATOLICA,8225,informativo,largo,busqueda_semilla,1,youtube_auto,1,12.8,1,0.77,1,1,1,1,115.2,0.175,0.004,12.8,7.28,0.576,0.437,0.606,4.24,5.26,2.05,0.25,0.44,3.23,0.63,13.11,0.32,4.75,0.156,0.06,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,508,0,6,1.0,0.006,2.25,16,0.725,0,0,0,0,1,muy_largo,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
184,prcsB9WmVis,CAYETANA ACOJONA AL REY y LEONOR ¡¡SÁNCHEZ QUIERE QUE SEÁIS SU ÚLTIMO CADÁVER POLÍTICO!!,El Periodista Camorrista,2078,informativo,largo,chart_canal,1,youtube_auto,1,19.5,1,1.11,1,1,1,1,165.8,0.17,0.014,19.5,11.67,0.5616,0.452,0.632,4.58,13.41,2.16,0.7,0.0,2.26,0.87,10.97,1.57,3.13,0.57,0.52,0.0,0,0.52,0.0,0.17,0.52,10,1,0,1,2004,0,9,0.556,0.019,0.52,0,0.986,4,0,0,0,2,largo,actualidad,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
163,9vuV3ziQe0U,CONTPAQi® Nóminas: Semana Reducida,PCSOLUCION Capacitaciones,7155,informativo,largo,busqueda_semilla,1,youtube_auto,1,1066.7,0,0.89,1,1,1,1,134.2,0.305,0.067,,,0.5289,0.425,0.52,4.2,14.06,4.2,0.81,0.5,2.94,0.75,6.5,0.69,5.31,0.205,2.0,0.0,0,0.0,0.0,0.56,0.0,1,1,0,1,81,0,4,0.75,0.004,1.52,0,0.345,0,0,0,0,0,muy_largo,divulgacion,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Education
177,nPu_n7S7jUg,Magdalena Claro - #Educarconsentido Ep 07 Temp 04,Faro Digital,2677,informativo,largo,busqueda_semilla,1,youtube_auto,1,,0,0.93,1,1,1,1,139.1,0.164,0.011,,,0.5367,0.398,0.616,4.66,11.28,1.55,0.64,0.0,1.29,1.13,8.54,4.35,4.99,0.883,0.32,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,266,0,4,0.5,0.009,0.16,0,0.139,0,0,0,0,0,largo,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
165,1-l1hB7tM5M,IRAK: EL AS BAJO LA MANGA DE TEHERÁN - @SoloFonseca,Solo Fonseca,2937,informativo,largo,chart_canal,1,youtube_auto,1,16.3,1,1.27,1,1,1,1,189.8,0.111,0.0,16.3,5.6,0.6251,0.483,0.639,4.54,9.04,2.53,2.58,0.22,3.01,0.32,15.18,1.08,5.92,0.246,0.65,0.0,0,0.65,0.11,0.54,0.75,14,11,7,1,3733,0,5,0.2,0.001,0.68,23,0.769,0,0,0,0,1,largo,actualidad,perecedero,declarativa,con_fuentes_verificables,bloque_continuo,transcripcion_automatica,es,News & Politics
166,jL-UD0zuAyk,Duerme con enseñanzas budistas que CAMBIAN LA VIDA — historias Zen para un SUEÑO PROFUNDO,Sabidurías del Budismo,5762,informativo,largo,busqueda_semilla,1,youtube_auto,1,12.4,1,0.92,1,1,1,1,137.3,0.109,0.005,12.4,4.63,0.6236,0.528,0.586,4.96,5.16,1.32,0.0,0.0,3.87,0.53,3.49,1.9,6.75,0.331,0.23,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1122,0,8,0.875,0.002,0.37,0,0.378,0,0,0,0,0,muy_largo,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
174,KSgcIb8n05g,Manifiesta hoy el mejor año de tu vida ( QUANTUM BOARD ),Rodrigo Macías ,4698,informativo,largo,busqueda_semilla,1,youtube_auto,1,12.4,1,0.82,1,1,1,1,123.4,0.311,0.045,12.4,10.87,0.5484,0.417,0.571,4.17,9.83,3.58,1.86,0.21,1.86,0.1,11.59,0.1,4.55,0.119,0.31,0.0,0,0.31,0.0,0.21,0.31,4,3,0,1,1404,0,5,1.0,0.005,0.71,17,0.302,0,0,1,0,1,muy_largo,conversacion_larga,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Education
167,Sv9SZWUtN70,BIOLOGIA ENFERMEDADES SEMANA 11,Academia Acadia,6429,informativo,largo,busqueda_semilla,1,youtube_auto,1,11612.0,0,0.72,1,1,0,1,108.4,0.245,0.014,,,0.5293,0.461,0.584,4.5,11.37,2.12,0.0,0.09,1.21,0.26,7.75,0.78,3.53,0.318,0.52,0.0,0,0.09,0.0,0.26,0.09,0,0,0,0,0,0,3,1.0,0.042,0.37,0,1.0,0,0,0,0,1,muy_largo,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
169,Uyp22IY5sdY,BERLÍN 1945 – El Asalto Final del Ejército Rojo | Documental Completo,Historia Del Mundo,4618,informativo,largo,busqueda_semilla,1,youtube_auto,1,18.6,1,0.78,1,1,1,1,116.7,0.154,0.013,18.6,0.78,0.6813,0.582,0.656,5.32,2.23,2.21,1.23,0.0,3.45,0.11,2.78,0.22,1.56,0.35,0.11,0.0,0,0.33,0.0,0.0,0.33,0,0,0,0,987,0,8,1.0,0.0,1.83,21,0.25,0,0,0,0,0,muy_largo,divulgacion,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
176,I_UC5CGGhWY,SALMO 23 – 7 Veces Para Activar la Abundancia de Dios AHORA | Oración Profética de Prosperidad,Eterno Ahora,3141,informativo,largo,busqueda_semilla,1,youtube_auto,1,14.9,1,0.88,1,1,1,1,131.9,0.095,0.0,14.9,0.0,0.6123,0.525,0.494,4.67,7.53,0.97,0.0,0.0,0.0,0.0,5.94,1.45,10.72,0.174,0.0,0.0,0,0.43,0.0,0.14,0.43,0,0,0,0,2864,0,9,0.889,0.001,2.1,20,0.247,0,0,0,0,0,largo,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
170,A04AK4ivQk4,Arriba Bogotá 2 de diciembre: Desmantelan banda delincuencial 'Los Pájaros'  | El Tiempo,EL TIEMPO,6755,informativo,largo,busqueda_semilla,1,youtube_auto,1,2193.3,0,0.91,1,1,1,1,136.4,0.394,0.173,,,0.5826,0.478,0.591,4.76,13.22,2.68,0.65,0.26,10.23,1.76,6.97,0.65,3.26,0.306,0.33,0.0,0,2.08,0.0,0.72,2.08,9,1,0,1,1207,0,9,0.667,0.0,1.38,23,0.1,0,0,0,0,0,muy_largo,resumen_evento,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
179,3mgLgCr0FmU,"Cuando descubras esto, verás el mundo de otra forma",El Canal del Coronel,6233,informativo,largo,chart_canal,1,youtube_auto,1,17.4,1,1.06,1,1,1,1,158.3,0.172,0.0,17.4,15.45,0.5275,0.436,0.584,4.38,26.88,1.31,0.12,0.12,2.31,0.73,13.38,1.22,5.66,0.279,0.73,0.0,0,0.0,0.0,0.12,0.0,1,1,0,1,1032,0,4,0.5,0.029,0.3,13,0.024,0,0,0,0,0,muy_largo,actualidad,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
194,DQr7KnkpeMo,Esa Es La Pregunta 07: Alberto Vázquez,Carlos Díaz PR,2430,informativo,largo,busqueda_semilla,1,youtube_auto,1,6450.0,0,1.06,1,1,1,1,159.3,0.163,0.012,,,0.5318,0.41,0.621,4.38,13.64,1.19,0.0,0.0,2.17,0.31,12.56,1.24,6.82,0.238,0.16,0.0,0,0.0,1.4,0.31,1.4,0,0,0,0,371,0,3,1.0,0.008,0.16,0,0.207,0,0,0,0,0,largo,actualidad,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
187,mpb7zwAuTbY,"✅PROGRAMA 07/08 ""inteligencia U. E. tiene pruebas que Rabat orquestó la invasión y avisó a Sánchez""",Castillon Confidencial,3374,informativo,largo,chart_canal,1,youtube_auto,1,14.5,1,0.94,1,1,1,1,140.7,0.241,0.035,14.5,10.74,0.6011,0.465,0.659,4.41,21.61,2.4,0.76,0.13,3.54,1.01,9.35,0.88,8.21,0.158,0.13,0.0,0,0.13,0.25,0.0,0.38,9,2,0,1,899,0,8,0.875,0.006,0.43,38,0.162,0,0,0,0,0,largo,conversacion_larga,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
191,ra-3OS5cC98,Viaje más allá de la Vía Láctea.,Kosmo ES,4304,informativo,largo,busqueda_semilla,1,youtube_auto,1,329.0,0,0.98,1,1,1,1,146.8,0.162,0.007,,,0.6073,0.496,0.563,4.84,4.27,4.79,2.09,0.47,15.01,2.94,7.31,4.27,1.9,1.987,0.19,1.12,1,0.0,0.0,0.47,0.0,4,0,0,0,1237,8,2,1.0,0.006,0.34,29,0.12,0,0,0,0,0,muy_largo,conversacion_larga,perenne,declarativa,solo_enlaces_propios,con_indice,transcripcion_automatica,es,Education
189,e4GCeGYwBLM,"Hablando Claro - Con Gustavo Araya, politólogo",Columbia Digital,3545,informativo,largo,busqueda_semilla,1,youtube_manual,0,21.6,1,1.05,1,1,1,1,157.2,0.196,0.017,21.6,9.15,0.5657,0.452,0.601,4.58,29.6,2.12,0.0,0.22,1.61,1.29,11.63,2.48,3.44,0.756,1.61,0.0,0,0.0,0.0,0.11,0.0,0,0,0,0,46,0,5,0.8,0.016,0.85,7,0.132,0,0,0,0,0,largo,actualidad,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_humana,es,News & Politics
190,2pnE3BhrzHU,Ahora Es Cuando: Martes 17 de Febrero,Radio Infinita ,7663,informativo,largo,busqueda_semilla,1,youtube_auto,1,20.7,1,0.94,1,1,1,1,140.6,0.505,0.191,20.7,5.85,0.5826,0.459,0.608,4.58,24.56,2.93,3.73,2.0,3.56,1.45,13.64,2.12,3.23,0.702,0.61,0.0,0,0.0,0.0,0.22,0.0,0,0,0,0,55,0,3,1.0,0.0,0.13,0,0.179,0,0,0,0,0,muy_largo,actualidad,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
143,gxcyVh1oR5w,"iPhone 18 Pro filtrado, Siri AI en Europa y más noticias Apple",La Manzana Mordida - Todo sobre Apple,1104,informativo,medio,chart_canal,1,youtube_auto,1,23.3,1,1.27,1,1,1,1,190.9,0.099,0.0,23.3,4.27,0.6343,0.5,0.616,4.67,14.24,2.33,0.85,0.0,0.85,1.99,18.79,1.99,3.42,0.635,1.42,4.89,1,0.28,0.0,0.57,0.28,27,8,0,1,4199,9,6,0.833,0.002,2.33,20,0.146,0,0,0,0,0,medio,divulgacion,perecedero,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Science & Technology
131,4tUl9ocJTds,🌏Historia del Imperio NEOBABILÓNICO en 10 minutos [Imperio Caldeo] 🌏 - El Mapa de Sebas,El Mapa de Sebas,626,informativo,medio,busqueda_semilla,1,youtube_auto,1,,0,0.96,1,1,1,1,144.0,0.124,0.0,,,0.6235,0.487,0.773,4.66,4.66,2.8,0.0,0.0,3.99,0.0,7.99,2.0,1.33,1.366,0.0,5.75,1,1.33,0.0,0.0,1.33,7,1,0,1,1240,6,8,0.571,0.013,1.46,18,0.303,0,0,0,0,0,medio,resumen_evento,perecedero,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Education
156,6Wi79J6nLcY,Colocación puerta de acero,Tonytuberos,996,informativo,medio,busqueda_semilla,1,youtube_auto,1,,0,0.64,1,1,1,1,96.1,0.4,0.059,,,0.5357,0.443,0.702,4.23,19.44,1.19,0.0,0.0,0.0,0.0,6.9,1.25,6.27,0.258,0.63,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,101,0,3,0.333,0.004,1.25,3,0.043,0,0,0,0,0,medio,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
152,wZ-tjP3Z6KE,RELLENADO DE COLUMNA DOBLE CON CEMENTO | 4 VINCULOS Y 3 CRUCETAS | MEDIA TENSION,Liniero Argentino,890,informativo,medio,chart_canal,1,youtube_auto,1,8.5,1,0.45,1,1,1,1,67.8,0.786,0.3,8.5,8.95,0.5438,0.463,0.693,4.1,37.77,2.19,0.0,0.0,0.99,0.0,8.95,1.99,2.98,0.716,0.0,0.0,0,0.99,0.0,0.0,0.99,0,0,0,0,339,0,8,0.625,0.01,1.79,15,1.0,0,0,0,0,1,medio,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
135,CyilB5zxgsA,Como hacer tablero de puerta en sierra de mesa,Carpinteria Chavez (Chavez Carpentry),768,informativo,medio,busqueda_semilla,1,youtube_auto,1,,0,0.73,1,1,1,1,110.0,0.592,0.231,,,0.4408,0.406,0.641,4.34,22.73,2.06,0.0,0.0,0.0,0.0,2.84,0.0,2.84,0.15,2.13,3.91,1,0.0,0.0,0.0,0.0,7,0,0,0,655,0,4,1.0,0.022,3.05,17,0.026,0,0,0,0,0,medio,instructivo,perenne,imperativa,solo_enlaces_propios,con_indice,transcripcion_automatica,es,Education
162,aZ1kHYwThP8,El Camino a la Segunda Guerra Mundial - 1937,Historia Épica,967,informativo,medio,busqueda_semilla,1,youtube_auto,1,16.8,1,0.67,1,1,1,1,100.0,0.325,0.061,16.8,0.0,0.676,0.573,0.82,5.22,1.24,2.86,1.24,0.0,3.72,0.62,4.97,0.62,0.62,1.0,0.0,0.0,0,0.62,0.0,1.86,0.62,2,1,1,1,1249,0,5,1.0,0.014,1.12,8,0.161,0,0,0,0,0,medio,divulgacion,perenne,declarativa,con_fuentes_verificables,bloque_continuo,transcripcion_automatica,es,Education
153,Id8NuJvimgk,Arquitectura contra el cambio climático - Programa completo,DW Español,1561,informativo,medio,busqueda_semilla,1,youtube_auto,1,,0,0.93,1,1,1,1,139.6,0.22,0.019,,,0.6075,0.489,0.753,4.89,4.13,2.26,0.55,0.83,4.13,0.28,6.33,1.1,1.38,0.851,0.28,1.92,1,0.0,0.0,0.0,0.0,0,0,0,0,410,0,5,1.0,0.005,0.91,17,0.039,0,0,0,0,0,medio,actualidad,perecedero,declarativa,sin_enlaces,con_indice,transcripcion_automatica,es,News & Politics
141,Esnwv5bzVgQ,ARMENGOL queda en SHOCK al REVELAR VOX LO QUE HIZO SANCHEZ y BEGOÑA GOMEZ en la MARETA tras CEUTA😱,El Punto Blanco,796,informativo,medio,chart_canal,1,youtube_auto,1,22.3,1,0.99,1,1,1,1,148.1,0.37,0.111,22.3,0.51,0.6004,0.49,0.757,4.93,6.11,1.12,0.51,0.0,1.02,1.53,11.2,1.53,9.67,0.2,2.54,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1079,0,11,0.364,0.043,1.02,37,0.772,0,0,1,0,2,medio,directo,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
151,5onII7kxEcY,"""Perdi mi pierna por 15 disparos..."" - El Peligroso Barrio de la East Side de Chicago PAXTOWN",Trippy Sauce,1184,informativo,medio,busqueda_semilla,1,youtube_auto,1,865.0,0,0.88,1,1,1,1,131.5,0.481,0.15,,,0.5062,0.51,0.557,3.92,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0,0,0,1205,0,9,0.333,0.009,0.92,21,0.203,0,0,0,0,0,medio,explicativo,perecedero,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Education
145,1CwgnM24Oas,¿POR QUÉ PAGAMOS TANTO?: Germán Krivocapich en UN GRAN PLAN,Radio Con Vos 89.9,1700,informativo,medio,chart_canal,1,youtube_auto,1,15.5,1,1.14,1,1,1,1,171.6,0.133,0.0,15.5,12.54,0.5488,0.451,0.641,4.61,12.95,2.22,3.29,1.23,0.82,0.21,11.52,1.23,1.65,0.805,0.0,2.12,1,0.0,0.0,0.0,0.0,6,0,0,0,830,10,5,0.4,0.001,0.08,0,0.638,0,1,0,0,1,medio,explicativo,perenne,pregunta,solo_enlaces_propios,con_indice,transcripcion_automatica,es,News & Politics
146,2nxSWmx94q4,"Esto SÍ es innovar, Apple",SupraPixel,1271,informativo,medio,chart_canal,1,youtube_auto,1,19.5,1,1.41,1,1,1,1,211.3,0.122,0.0,19.5,2.01,0.6146,0.477,0.669,4.61,8.04,2.39,1.56,0.67,1.79,0.67,16.98,2.9,3.57,0.835,1.12,0.0,0,1.12,0.22,0.22,1.34,19,9,0,1,1403,0,2,0.5,0.001,0.47,11,0.2,0,0,0,0,0,medio,explicativo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Science & Technology
155,oP-vqFzbr7g,✅ Problema 2.31 Alexander SADIKU | Como obtener resistencia equivalente de un circuito eléctrico,EL PROFESOR IMPEDANTE ,852,informativo,medio,busqueda_semilla,1,youtube_auto,1,213.6,0,0.9,1,1,1,1,135.4,0.198,0.034,,,0.4594,0.388,0.532,4.14,13.01,7.23,0.0,0.0,0.0,1.04,13.01,0.0,0.52,0.49,1.04,0.0,0,2.08,0.0,0.0,2.08,9,0,0,0,1516,0,8,0.5,0.006,2.6,23,0.117,0,0,0,0,0,medio,explicativo,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Education
150,yTqDd26jNfQ,VENDETTA A DESPIADADA  Ayuso envía a sus lacayos a filtrar la casa de Cayetana EN CANTABRIA,La Mentira Pública ,823,informativo,medio,chart_canal,1,youtube_auto,1,21.3,1,1.12,1,1,1,1,168.0,0.269,0.036,21.3,5.64,0.5567,0.442,0.69,4.51,21.26,2.82,0.43,0.0,5.64,1.3,9.54,2.17,3.04,0.754,0.0,3.65,1,0.0,0.0,0.87,0.0,0,0,0,0,1390,5,9,0.556,0.013,0.82,16,0.427,0,0,0,0,0,medio,actualidad,perecedero,declarativa,sin_enlaces,con_indice,transcripcion_automatica,es,News & Politics
140,MaZfiglXpkk,Conmoción y dolor por la muerte de Jorge Messi; el mundo abraza al capitán,LA NACION,1045,informativo,medio,chart_canal,1,youtube_auto,1,23.1,1,1.2,1,1,1,1,180.3,0.15,0.0,23.1,9.55,0.5653,0.47,0.695,4.33,29.3,1.97,0.64,0.0,4.78,0.0,7.96,1.91,7.64,0.296,0.0,0.0,0,0.0,0.0,0.96,0.0,5,1,0,1,673,0,8,0.5,0.008,2.1,0,0.05,0,0,0,0,0,medio,actualidad,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
139,mDn2dLqPDSU,Es una LOCURA querer APROBAR el examen de CONDUCIR con 30 PRACTICAS,Aprobado a la primera,1543,informativo,medio,chart_canal,1,youtube_auto,1,10.1,1,1.2,1,1,1,1,179.8,0.227,0.019,10.1,12.11,0.5628,0.481,0.573,4.33,19.04,1.19,0.0,0.0,0.43,0.0,9.73,4.98,6.27,0.809,1.73,0.0,0,0.22,0.0,0.0,0.22,3,0,0,0,963,0,6,0.5,0.005,0.45,22,0.574,0,0,0,0,1,medio,divulgacion,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,Education
142,gk1W4jUYvJw,INFINIX HOT 30i (X669) | CAMBIO DE PANTALLA / Screen Replacement✅📱,Tutoriales 03,1507,informativo,medio,busqueda_semilla,1,youtube_auto,1,,0,0.37,0,1,1,0,54.9,0.606,0.196,,,0.5206,0.443,0.633,4.44,9.42,1.01,0.0,0.72,0.72,0.0,8.7,0.0,5.07,0.09,5.8,0.0,0,1.45,0.0,0.0,1.45,14,2,0,1,1208,0,6,0.5,0.014,1.88,26,0.644,0,0,0,0,1,medio,divulgacion,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_parcial,es,Education
147,Bh7pEMnsEUA,Las 5 fuerzas competitivas que dan forma a la estrategia (Michael Porter),Finanzas y Contabilidad Díaz M.,1614,informativo,medio,busqueda_semilla,1,youtube_auto,1,,0,0.97,1,1,1,1,145.5,0.144,0.0,,,0.5659,0.449,0.636,4.92,4.09,1.25,0.26,0.26,0.0,0.51,20.18,1.28,3.58,0.436,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,193,0,6,1.0,0.006,0.66,0,0.051,0,0,0,0,0,medio,divulgacion,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Education
144,5TBOBpjaIoU,Historia orgullosa de España: La innegable españolidad de Ceuta y Melilla a,esRadio,1421,informativo,medio,chart_canal,1,youtube_auto,1,26.7,1,1.19,1,1,1,1,178.9,0.196,0.021,26.7,2.83,0.5608,0.464,0.64,4.38,20.29,1.6,3.78,0.0,5.19,0.71,12.98,0.94,4.72,0.276,0.47,0.0,0,0.0,0.0,0.47,0.0,0,0,0,0,169,0,7,0.857,0.0,3.7,2,0.079,0,0,0,0,0,medio,actualidad,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
148,UC0k3vIpPNs,Paquito ocaño y un viaje al norte cordobés,Telefe Córdoba,787,informativo,medio,chart_canal,1,youtube_auto,1,9.9,1,0.92,1,1,1,1,138.0,0.424,0.074,9.9,16.57,0.5647,0.443,0.727,4.19,18.23,1.16,0.0,0.0,1.66,2.21,6.63,1.66,4.42,0.439,0.0,0.0,0,0.0,0.0,0.55,0.0,6,2,0,1,939,0,5,0.8,0.006,1.05,25,0.029,0,0,0,0,0,medio,directo,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
149,fvTeHJIEoQA,"Si ""respiro"" entonces ""aspiro"" a ser candidato de Morena a la Gubernatura de Morelos | Rafael Reyes.",Punto Por Punto TV,1177,informativo,medio,busqueda_semilla,1,youtube_auto,1,,0,1.07,1,1,1,1,161.0,0.228,0.05,,,0.5877,0.46,0.657,4.6,14.88,2.09,1.9,0.63,3.8,1.27,6.65,1.9,7.91,0.285,0.32,0.0,0,0.0,0.0,0.63,0.0,0,0,0,0,229,0,8,0.75,0.003,0.92,0,0.077,0,0,0,0,0,medio,actualidad,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,News & Politics
154,gtRTslZ_azI,Los Smartphones y Computadoras más Defectuosos de la Historia,Zico Tops,1219,informativo,medio,chart_canal,1,youtube_auto,1,24.3,1,0.91,1,1,1,1,136.4,0.145,0.0,24.3,0.36,0.6371,0.508,0.756,4.85,6.5,3.14,2.17,0.36,1.08,0.72,5.41,2.17,6.86,0.363,0.36,0.0,0,0.0,0.0,0.0,0.0,4,1,0,1,335,0,4,1.0,0.014,0.36,14,0.094,0,0,0,0,0,medio,lista_ranking,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Science & Technology
130,sbAU78rPPKQ,Seguro de vida para adultos mayores 65 a 85 años (vitalicio) - VIDA DORADA de Inbursa.,Leonardo Cuida tu Futuro,815,informativo,medio,busqueda_semilla,1,youtube_auto,1,2629.0,0,1.29,1,1,1,1,193.5,0.219,0.036,,,0.5572,0.421,0.598,4.27,18.26,4.64,0.0,0.38,23.96,0.76,5.71,0.38,5.33,0.151,4.18,5.15,1,1.14,0.0,1.14,1.14,1,1,0,1,823,7,9,0.75,0.008,3.96,17,0.19,0,0,0,0,0,medio,divulgacion,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Education
133,Vy2IvXWoy8w,¿Frío o calor? El pronóstico del tiempo para esta semana,Teletrece,777,informativo,medio,busqueda_semilla,1,youtube_auto,1,2663.0,0,1.37,1,1,1,1,205.6,0.093,0.0,,,0.5645,0.452,0.624,4.28,9.76,3.49,0.38,0.38,4.13,0.38,18.02,6.01,3.38,1.678,0.0,0.0,0,0.0,0.0,0.0,0.0,6,2,0,1,328,0,5,0.4,0.006,0.71,3,0.044,0,1,0,0,0,medio,actualidad,perecedero,pregunta,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,News & Politics
